CHRIS-WILKINSON,23.0,0.39473684210526316
VLADIMIR-VOLTCHKOV,120.0,0.4913308913308913
JOHN-VAN-LOTTUM,157.0,0.45415057915057916
LUKE-MILLIGAN,6.0,0.7
JAMIE-DELGADO,42.0,0.44950213371266
WADE-MCGUIRE,5.0,0.2
SERGI-DURAN,2.0,0
NICK-WEAL,1.0,0
MARCUS-SARSTRAND,6.0,0.2
NICKLAS-TIMFJORD,3.0,0.6666666666666666
JAN-APELL,8.0,0.6666666666666666
HENRIK-ANDERSSON,2.0,0
BERTRAND-MADSEN,1.0,0
IVO-HEUBERGER,106.0,0.34831460674157305
DAVID-WHEATON,40.0,0.39971550497866287
DAVID-DILUCIA,9.0,0.3333333333333333
MICHAEL-SHYJAN,1.0,0
MURPHY-JENSEN,2.0,0
LUKE-SMITH,7.0,0.47619047619047616
MARCUS-HILPERT,2.0,0
OREN-MOTEVASSEL,4.0,0.16666666666666666
REED-CORDISH,1.0,0
ALEX-KIM,35.0,0.4689075630252101
STEFAN-KOUBEK,470.0,0.3133650133650134
GERALD-MANDL,5.0,0.3
DANIEL-ORSANIC,2.0,0
SEBASTIAN-PRIETO,16.0,0.425
THOMAS-SCHIESSLING,12.0,0.42424242424242425
WERNER-ESCHAUER,55.0,0.39894419306184015
GLENN-WEINER,38.0,0.4375
BOB-BRYAN,55.0,0.5306122448979592
DAVID-CABALLERO,2.0,0
EMANUEL-RASBERGER,2.0,0
ANDREI-RYBALKO,1.0,0
ZELJKO-KRAJAN,34.0,0.567741935483871
GREGORY-CARRAZ,88.0,0.5730438715513342
TOM-KEMPERS,1.0,0
LIBOR-NEMECEK,2.0,0
SEBASTIEN-LEBLANC,2.0,1.0
BOBBY-KOKAVEC,4.0,0.6666666666666666
PIER-GAUTHIER,1.0,0
FREDERIC-NIEMEYER,54.0,0.3050980392156863
JOCELYN-ROBICHAUD,2.0,1.0
LUIS-ADRIAN-MOREJON,7.0,0.42857142857142855
ELIA-GROSSI,1.0,0
RAVIV-WEIDENFELD,3.0,0.6666666666666666
MIKE-BRYAN,15.0,0.44761904761904764
KENT-KINNEAR,1.0,0
NIR-WELGREEN,4.0,0.8333333333333334
PETER-WESSELS,108.0,0.38998778998779
ALBERT-CHANG,1.0,0
MICHAEL-SELL,19.0,0.40522875816993464
TUOMAS-KETOLA,39.0,0.47083926031294454
JIMY-SZYMANSKI,3.0,0.3333333333333333
RODOLFO-RAKE,1.0,0
LAURENCE-TIELEMAN,83.0,0.4225352112676056
MILES-MACLAGAN,7.0,0
ION-MOLDOVAN,13.0,0.3717948717948718
DIEGO-LOZANO,1.0,0
JULIEN-CHAUVIN,1.0,0
DAVID-SANCHEZ,206.0,0.525858322468492
SERGIO-GOMEZ-BARRIO,1.0,0
RUBEN-FERNANDEZ,1.0,0
VINCENZO-SANTOPADRE,43.0,0.4609756097560976
DMITRI-TOMASHEVICH,4.0,1.0
ABDUL-HAMID-MAKHKAMOV,1.0,0
TOMAS-BEHREND,123.0,0.44069912609238454
NICOLAS-THOMANN,39.0,0.4444444444444444
REGIS-LAVERGNE,2.0,0
LORENZO-MANTA,30.0,0.4603174603174603
MASSIMO-VALERI,3.0,0.6666666666666666
PARADORN-SRICHAPHAN,404.0,0.4204399888610415
OLIVIER-MUTIS,64.0,0.49304295220810646
PETR-LUXA,18.0,0.5083333333333333
PETR-KRALERT,6.0,0.7333333333333333
RENE-HANAK,1.0,0
ANDRE-SA,177.0,0.26217882836587875
MARCO-OSORIO,1.0,0
MIGUEL-TOBON,4.0,0.16666666666666666
MARIO-RINCON,2.0,0
MAURICE-RUAH,4.0,0.3333333333333333
EDUARDO-RINCON,1.0,0
MARAT-SAFIN,659.0,0.3672752368404542
MARIANO-PUERTA,242.0,0.4451047857366281
HERMES-GAMONAL,8.0,0.5
NICOLAS-MASSU,504.0,0.32255409622440934
FREDRIK-JONSSON,35.0,0.5182795698924731
FREDRIK-BERGH,2.0,1.0
DIRK-DIER,1.0,0
CHRISTIAN-VINCK,63.0,0.41948051948051945
MARK-NIELSEN,10.0,0.6444444444444445
TEO-SUSNJAK,1.0,0
ANDREW-ILIE,190.0,0.45070967741935486
ALLEN-BELOBRAJDIC,4.0,0.3333333333333333
ALEX-CALATRAVA,179.0,0.36774603174603177
MARK-DRAPER,5.0,0.8
JUREK-STASIAK,4.0,0.16666666666666666
ARNAUD-DI-PASQUALE,167.0,0.47313527180783815
ALEKSANDAR-KITINOV,1.0,0
PIET-NORVAL,1.0,0
GEORGE-BASTL,226.0,0.21815881777931115
JEAN-FRANCOIS-BACHELOT,11.0,0.4
ARTEMI-TCHERNENKO,1.0,0
KIRILL-IVANOV-SMOLENSKY,4.0,0.3333333333333333
TJ-MIDDLETON,2.0,0
XAVIER-MALISSE,580.0,0.36132784792169104
RAEMON-SLUITER,221.0,0.42843646669815777
THOMAS-MESSMER,1.0,0
JONATHAN-PRINTZLAU,1.0,0
ATTILA-SAVOLT,78.0,0.5325051759834368
CHARLES-AUFFRAY,6.0,0.4666666666666667
WESLEY-WHITEHOUSE,21.0,0.2
BJORN-PHAU,294.0,0.29032686686154663
JOSE-IMAZ-RUIZ,6.0,0.4
PETER-NYBORG,1.0,0
WAYNE-WONG,2.0,0
JUAN-LUIS-RASCON-LOPE,2.0,1.0
DIEGO-HIPPERDINGER,2.0,0
FELICIANO-LOPEZ,813.0,0.33886775049002654
KOTARO-MIYACHI,2.0,0
KENTARO-MASUDA,1.0,0
TETSUYA-CHAEN,2.0,0
KALLE-FLYGT,5.0,0.4
MARCIO-CARLSSON,11.0,0.5454545454545454
LUIS-HORNA,270.0,0.4648262813897489
JARED-PALMER,9.0,0.8888888888888888
TAPIO-NURMINEN,1.0,0
RONALD-AGENOR,38.0,0.3868092691622103
GIORGIO-GALIMBERTI,25.0,0.4505928853754941
DUSAN-VEMIC,90.0,0.16982836495031617
OSCAR-SERRANO,19.0,0.4327485380116959
JULIEN-BOUTTER,146.0,0.5417524593914436
JORDI-MAS,2.0,0
MOSE-NAVARRA,9.0,0.5277777777777778
JEAN-BAPTISTE-PERLANT,6.0,0.4
EMANUEL-COUTO,2.0,0
GABRIEL-TRIFU,13.0,0.5909090909090909
BARRY-COWAN,23.0,0.3675889328063241
DANIELE-BRACCIALI,87.0,0.5538461538461539
ANDREAS-VINCIGUERRA,184.0,0.42248062015503873
THIERRY-GUARDIOLA,11.0,0.5818181818181818
ROGER-FEDERER,1290.0,0.34641702052760115
JAMES-BLAKE,605.0,0.38422489959839357
STEVEN-RANDJELOVIC,2.0,0
MICHAEL-KOHLMANN,84.0,0.34865134865134867
JIMMY-ARIAS,2.0,0
PAUL-HARSANYI,3.0,0
PAUL-GOLDSTEIN,198.0,0.3885975135975136
MAURICIO-HADAD,8.0,0.19047619047619047
WAYNE-ARTHURS,285.0,0.385450748346676
ANDRES-SCHNEITER,3.0,0
BORIS-BACHERT,1.0,0
TAYLOR-DENT,310.0,0.4004112808460635
BORUT-URH,4.0,0.16666666666666666
STEFANO-COBOLLI,3.0,0.3333333333333333
TOMAS-CATAR,1.0,0
MARTIN-VERKERK,123.0,0.5035063113604488
MICHAEL-RUSSELL,334.0,0.3172152498224011
MARIANO-HOOD,13.0,0.2948717948717949
PIETRO-ANGELINI,1.0,0
HAREL-LEVY,180.0,0.29965592743196745
LIOR-MOR,2.0,1.0
