1,3.441287878787879
12,2.816287878787879
2,3.2518939393939394
2,3.210227272727273
23,2.5321969696969697
39,2.3920454545454546
1,3.429924242424242
41,2.4375
5,3.0890151515151514
1,3.412878787878788
1,3.433712121212121
3,3.446969696969697
18,2.625
20,2.5757575757575757
5,3.1571969696969697
1,3.4791666666666665
6,2.952651515151515
1,3.668560606060606
4,3.367424242424242
2,3.4886363636363638
1,3.4734848484848486
1,3.509469696969697
1,3.484848484848485
2,3.3428030303030303
1,3.418560606060606
1,3.490530303030303
7,3.1041666666666665
1,3.465909090909091
3,3.1931818181818183
5,3.0170454545454546
7,2.837121212121212
4,3.117424242424242
3,3.0946969696969697
1,3.3958333333333335
5,2.933712121212121
6,3.054924242424242
2,3.3446969696969697
2,3.289772727272727
7,2.9829545454545454
1,3.5018939393939394
1,3.3882575757575757
1,4.162878787878788
1,3.3863636363636362
3,3.272727272727273
1,3.5795454545454546
2,3.356060606060606
3,3.227272727272727
1,3.615530303030303
8,2.852272727272727
1,3.3882575757575757
2,3.3446969696969697
5,3.0321969696969697
7,2.9696969696969697
2,3.8428030303030303
13,2.8446969696969697
1,3.678030303030303
2,3.4678030303030303
8,3.1306818181818183
1,3.7518939393939394
2,3.5625
2,3.6761363636363638
23,2.553030303030303
9,2.7765151515151514
1,3.9488636363636362
1,3.4545454545454546
2,3.3068181818181817
1,3.429924242424242
2,3.272727272727273
5,3.0928030303030303
1,3.602272727272727
1,3.490530303030303
11,2.8125
3,3.3768939393939394
2,3.3636363636363638
4,3.509469696969697
2,3.2386363636363638
1,4.505681818181818
12,2.715909090909091
2,3.274621212121212
4,3.077651515151515
1,3.465909090909091
2,3.335227272727273
1,3.664772727272727
2,3.3428030303030303
3,3.1079545454545454
8,2.893939393939394
1,3.5568181818181817
11,2.7481060606060606
3,3.2613636363636362
6,3.212121212121212
6,3.018939393939394
6,3.265151515151515
6,2.9886363636363638
3,3.5
9,2.899621212121212
6,2.933712121212121
2,3.484848484848485
10,2.803030303030303
1,3.664772727272727
5,3.259469696969697
2,3.414772727272727
1,3.600378787878788
4,3.206439393939394
1,3.433712121212121
2,3.390151515151515
2,3.602272727272727
3,3.115530303030303
12,2.804924242424242
2,3.445075757575758
2,3.4431818181818183
3,3.3882575757575757
8,2.9696969696969697
1,3.746212121212121
1,4.1268939393939394
2,3.465909090909091
2,3.4943181818181817
1,3.4545454545454546
1,4.490530303030303
1,4.255681818181818
13,2.753787878787879
4,2.981060606060606
3,3.4242424242424243
3,3.462121212121212
2,3.509469696969697
1,3.6306818181818183
7,3.0321969696969697
1,3.840909090909091
1,3.984848484848485
1,4.505681818181818
1,3.6193181818181817
2,3.596590909090909
1,3.554924242424242
1,3.524621212121212
2,3.212121212121212
5,3.25
2,3.5511363636363638
7,2.9507575757575757
6,3.109848484848485
1,3.5208333333333335
1,3.778409090909091
1,3.712121212121212
1,4.232954545454546
1,3.5738636363636362
1,3.7386363636363638
5,3.077651515151515
1,3.8181818181818183
1,3.8125
1,3.8958333333333335
3,3.2708333333333335
2,3.346590909090909
1,4.113636363636363
3,3.183712121212121
1,3.3882575757575757
1,3.4981060606060606
2,3.316287878787879
1,3.554924242424242
2,3.5795454545454546
2,3.609848484848485
1,3.6306818181818183
1,3.4507575757575757
3,3.4545454545454546
3,3.346590909090909
1,3.8068181818181817
1,4.246212121212121
1,4.450757575757576
1,4.363636363636363
1,4.380681818181818
1,4.214015151515151
1,3.8011363636363638
1,4.261363636363637
2,3.7007575757575757
1,4.34280303030303
1,3.471590909090909
1,3.5359848484848486
1,3.4981060606060606
1,3.5738636363636362
1,3.4507575757575757
1,3.4791666666666665
1,3.441287878787879
1,3.8181818181818183
1,3.7386363636363638
1,3.3617424242424243
3,3.1893939393939394
2,3.3295454545454546
2,3.462121212121212
1,3.4640151515151514
1,3.4734848484848486
1,3.8484848484848486
1,4.03219696969697
1,3.4545454545454546
4,3.0946969696969697
1,3.445075757575758
1,3.4791666666666665
1,3.772727272727273
1,3.5208333333333335
1,4.090909090909091
1,3.4015151515151514
2,3.649621212121212
2,3.5
2,3.4431818181818183
1,4.1268939393939394
1,3.528409090909091
1,3.8011363636363638
3,3.3541666666666665
2,3.672348484848485
2,4.232954545454546
3,3.0833333333333335
3,3.234848484848485
1,4.0852272727272725
1,3.831439393939394
7,2.9393939393939394
3,3.1553030303030303
1,3.840909090909091
4,3.037878787878788
2,3.4583333333333335
1,3.484848484848485
1,3.433712121212121
1,3.5492424242424243
1,3.445075757575758
1,3.6856060606060606
1,3.445075757575758
1,4.1268939393939394
1,3.571969696969697
4,3.1382575757575757
1,3.4734848484848486
1,3.3958333333333335
1,3.509469696969697
3,3.117424242424242
